372
609
13
111
91
133
245
285
222
97
1
417
12
279
134
115
283
258
94
182
132
51
146
17
139
49
133
132
238
106
232
68
29
64
377
6
8
166
47
394
316
48
145
8
139
85
379
3
407
4
122
8
195
71
64
127
3
164
4
101
105
136
392
258
92
245
119
90
366
175
34
223
478
215
90
274
134
91
108
414
413
84
64
253
587
14
46
410
217
161
113
243
384
72
78
213
42
216
46
111
64
137
117
342
403
119
63
70
245
63
112
621
35
46
205
92
231
244
89
53
106
338
49
335
49
197
84
91
443
58
101
379
42
142
46
91
8
3
163
182
8
142
50
141
81
10
449
324
2
218
7
65
10
392
25
321
2
246
85
135
227
215
246
426
12
133
395
48
84
85
107
141
63
257
114
224
209
70
367
274
70
477
219
209
345
9
51
70
392
490
9
414
3
483
204
45
23
126
361
49
86
10
3
10
45
153
2
2
51
64
296
204
139
44
2
190
197
83
133
197
203
241
70
89
385
495
135
89
3
17
206
156
222
52
15
22
203
20
6
83
407
15
288
8
6
211
14
155
274
189
157
76
64
157
13
421
129
122
347
176
155
9
64
9
1
14
169
54
9
3
8
14
44
147
17
314
22
155
73
199
69
47
9
64
22
3
2
1
134
9
254
364
279
31
192
1
136
54
364
97
203
178
85
12
3
20
8
13
57
12
23
148
14
192
13
54
13
80
225
76
112
7
189
217
169
4
70
1
75
147
4
7
1
197
50
4
50
7
96
50
128
139
197
76
8
118
197
85
8
55
179
7
177
7
44
127
175
10
42
17
172
7
6
13
9
47
7
42
21
13
7
58
12
15
21
20
14
19
11
15
14
18
14
5
10
50
10
23
8
260
58
246
437
175
610
87
392
387
58
426
118
406
281
246
275
401
246
546
226
401
184
636
442
87
635
85
625
269
269
438
632
624
409
483
622
554
246
92
421
426
426
387
246
610
226
17
225
287
226
387
554
426
246
386
426
568
442
435
273
604
630
133
273
57
338
211
71
99
603
61
105
267
338
415
134
436
224
205
99
44
216
127
343
70
260
99
380
337
58
225
435
476
449
198
57
321
168
128
134
407
127
22
114
105
146
114
239
157
405
217
79
98
77
28
28
175
90
84
245
190
190
156
91
366
513
534
183
394
245
525
461
281
390
365
225
266
212
363
378
91
293
36
174
18
239
15
45
